Gene symbol	Fold Change	Log fold change	Adjusted p-value	Description
PCDHGB7	0.991	-0.013	8.310E-01	
4933407I18RIK	1.008	0.011	8.311E-01	
CYB5D1	1.007	0.01	8.311E-01	Predicted gene, EG626571
LOC100047619	0.976	-0.035	8.311E-01	
LOC100048105	0.945	-0.082	8.311E-01	
ANGEL2	0.978	-0.032	8.311E-01	Transcribed locus
MYL6B	0.992	-0.011	8.311E-01	
3110040N11RIK	0.967	-0.049	8.313E-01	
2700007P21RIK	1.019	0.028	8.315E-01	
MPO	1.033	0.046	8.315E-01	Myeloperoxidase
UBE2Q1	1.044	0.062	8.316E-01	
OLFR386	0.993	-0.01	8.319E-01	
MAGEA1	0.99	-0.014	8.319E-01	Melanoma antigen, family A, 2
GPR173	0.994	-0.009	8.319E-01	G-protein coupled receptor 173
SPATA2	1.048	0.068	8.321E-01	Transcribed locus
HPCA	0.97	-0.045	8.322E-01	Hippocalcin
IFNAR2	1.07	0.098	8.322E-01	Interferon (alpha and beta) receptor 2
CYP1B1	0.991	-0.013	8.322E-01	Cytochrome P450, family 1, subfamily b, polypeptide 1
TRP53	0.948	-0.077	8.322E-01	
KRT39	0.995	-0.008	8.322E-01	Keratin 39
SLC36A2	0.956	-0.064	8.322E-01	
1110012J17RIK	1.013	0.019	8.322E-01	
PEX3	1.02	0.029	8.322E-01	
1190002H23RIK	1.01	0.014	8.322E-01	
CXCL3	1.008	0.012	8.322E-01	Chemokine (C-X-C motif) ligand 3
BC003267	1.01	0.014	8.323E-01	
SYTL3	0.975	-0.036	8.325E-01	
ZC3H11A	0.97	-0.043	8.325E-01	Zinc finger CCCH type containing 11A
HIST2H4	1.019	0.027	8.325E-01	Histone cluster 2, H4
UBE2Z	0.974	-0.037	8.325E-01	Ubiquitin-conjugating enzyme E2Z (putative)
OPN3	0.986	-0.021	8.325E-01	Opsin (encephalopsin)
NEUROD1	1.015	0.022	8.325E-01	Transcribed locus
2810002O09RIK	0.993	-0.011	8.325E-01	
ALS2	0.98	-0.03	8.325E-01	Amyotrophic lateral sclerosis 2 (juvenile) homolog (human)
SVS6	1.021	0.029	8.325E-01	Seminal vesicle secretory protein 6
TXNDC9	0.991	-0.013	8.325E-01	Thioredoxin domain containing 9
CD27	1.01	0.014	8.325E-01	CD antigen 27
OLFR893	1.008	0.011	8.325E-01	Olfactory receptor 893
TSPAN13	1.031	0.044	8.325E-01	Tetraspanin 13
SLC18A3	1.007	0.009	8.326E-01	
DDX27	1.036	0.051	8.326E-01	DEAD (Asp-Glu-Ala-Asp) box polypeptide 27
EFCAB2	0.98	-0.029	8.326E-01	EF-hand calcium binding domain 2
F8	0.992	-0.011	8.326E-01	Coagulation factor VIII
EPS8	1.008	0.011	8.327E-01	Epidermal growth factor receptor pathway substrate 8
EG629678	1.009	0.012	8.327E-01	
LOC100048221	1.056	0.079	8.327E-01	
RHOX3F	1.007	0.01	8.327E-01	Predicted gene, EG434758
OLFR412	1.018	0.026	8.327E-01	Olfactory receptor 412
CCL7	0.993	-0.01	8.328E-01	Chemokine (C-C motif) ligand 7
SPATA1	0.994	-0.009	8.329E-01	Spermatogenesis associated 1
CXADR	0.987	-0.018	8.329E-01	Transcribed locus
OLFR1359	1.011	0.016	8.329E-01	Olfactory receptor 1359
NECAB2	0.989	-0.016	8.329E-01	EF hand calcium binding protein 2
STAP2	1.013	0.018	8.329E-01	Transcribed locus
CRIM1	0.989	-0.016	8.335E-01	
CD226	1.021	0.03	8.335E-01	CD226 antigen
SNX17	0.964	-0.053	8.335E-01	Sorting nexin 17
OLFR703	1.032	0.046	8.335E-01	Olfactory receptor 703
OLFR1469	0.991	-0.013	8.335E-01	Olfactory receptor 1469
CYP17A1	0.989	-0.016	8.335E-01	Cytochrome P450, family 17, subfamily a, polypeptide 1
DHRS7B	1.058	0.081	8.335E-01	Dehydrogenase/reductase (SDR family) member 7B
OLFR24	1.017	0.025	8.336E-01	Olfactory receptor 24
PLXNB3	1.024	0.034	8.336E-01	
ENTPD5	0.971	-0.042	8.337E-01	Ectonucleoside triphosphate diphosphohydrolase 5
RGS13	0.992	-0.011	8.339E-01	Regulator of G-protein signaling 13
MUC5AC	0.987	-0.018	8.339E-01	Mucin 5, subtypes A and C, tracheobronchial/gastric
EIF4A1	1.016	0.023	8.339E-01	Transcribed locus
CYB5R1	0.908	-0.139	8.339E-01	Transcribed locus
4933411G06Rik	0.992	-0.011	8.339E-01	
GNGT1	0.992	-0.011	8.339E-01	
PRKAG1	0.961	-0.057	8.339E-01	Transcribed locus
CAP1	0.958	-0.061	8.339E-01	Transcribed locus
OLFR239	1.01	0.015	8.339E-01	Olfactory receptor 239
CDKL3	1.01	0.014	8.339E-01	Cyclin-dependent kinase-like 3
OLFR5	1.007	0.011	8.339E-01	Olfactory receptor 5
LCN3	1.026	0.037	8.339E-01	Lipocalin 3
RAB11FIP5	1.049	0.07	8.339E-01	RAB11 family interacting protein 5 (class I)
DDB1	1.049	0.069	8.339E-01	Damage specific DNA binding protein 1
RAP2A	1.026	0.037	8.339E-01	RAS related protein 2a
NUCB1	1.081	0.113	8.339E-01	
2310009E04RIK	0.988	-0.017	8.341E-01	
CAML	0.933	-0.1	8.342E-01	Calcium modulating ligand
FRG1	1.041	0.058	8.342E-01	
CCDC114	1.008	0.011	8.342E-01	
LAIR1	1.026	0.036	8.342E-01	Transcribed locus
ADRA1A	0.968	-0.047	8.342E-01	
HIST1H4I	0.984	-0.023	8.343E-01	Histone cluster 1, H4i
GJA6	1.019	0.027	8.343E-01	Gap junction protein, alpha 6
RGAG4	1.011	0.016	8.347E-01	Retrotransposon gag domain containing 4
TGOLN1	1.064	0.09	8.347E-01	Trans-golgi network protein
DDX6	0.955	-0.066	8.347E-01	DEAD (Asp-Glu-Ala-Asp) box polypeptide 6
OLFR1504	1.008	0.012	8.347E-01	Olfactory receptor 1504
PDSS1	1.02	0.028	8.348E-01	Prenyl (solanesyl) diphosphate synthase, subunit 1
ALDH1A3	0.989	-0.017	8.348E-01	Aldehyde dehydrogenase family 1, subfamily A3
GTF3C6	0.97	-0.044	8.348E-01	General transcription factor IIIC, polypeptide 6, alpha
TAS2R124	0.98	-0.03	8.348E-01	Taste receptor, type 2, member 124
TKTL2	1.013	0.018	8.348E-01	Transketolase-like 2
CEACAM12	0.99	-0.014	8.348E-01	CEA-related cell adhesion molecule 12
GOLGA4	0.984	-0.023	8.348E-01	Golgi autoantigen, golgin subfamily a, 4
1200015N20RIK	1.008	0.012	8.348E-01	
MED4	0.975	-0.036	8.348E-01	
OLFR572	1.01	0.014	8.351E-01	Olfactory receptor 572
OLFR434	0.989	-0.015	8.351E-01	Olfactory receptor 434
UFSP1	1.023	0.033	8.351E-01	RIKEN cDNA 2700038N03 gene
2410015M20RIK	0.979	-0.031	8.351E-01	
PRMT2	0.963	-0.055	8.351E-01	Protein arginine N-methyltransferase 2
HSD11B2	0.99	-0.015	8.351E-01	Hydroxysteroid 11-beta dehydrogenase 2
HEG1	0.986	-0.02	8.351E-01	
OLFR916	0.991	-0.012	8.351E-01	Olfactory receptor 916
ANXA9	1.016	0.023	8.351E-01	Annexin A9
2200002K05RIK	0.99	-0.014	8.351E-01	
EG224180	1.012	0.017	8.351E-01	
CTRC	1.017	0.024	8.351E-01	
ZIM1	1.01	0.015	8.351E-01	Zinc finger, imprinted 1
NOC4L	0.96	-0.059	8.351E-01	Nucleolar complex associated 4 homolog (S. cerevisiae)
TMBIM4	1.012	0.018	8.351E-01	
POU3F4	0.991	-0.013	8.351E-01	
GM884	0.977	-0.034	8.351E-01	Gene model 884, (NCBI)
OSGIN2	0.98	-0.029	8.351E-01	Transcribed locus
RBM15	0.99	-0.014	8.352E-01	Transcribed locus
A430060F13RIK	0.991	-0.013	8.353E-01	
5730419I09RIK	0.968	-0.047	8.354E-01	
DGCR2	0.949	-0.076	8.354E-01	DiGeorge syndrome critical region gene 2
D230037D09RIK	1.037	0.052	8.354E-01	
NAGS	1.009	0.013	8.355E-01	N-acetylglutamate synthase
TFG	0.955	-0.067	8.355E-01	Transcribed locus
1700129C05RIK	0.993	-0.011	8.355E-01	
HEXA	0.966	-0.05	8.355E-01	Hexosaminidase A
SALL3	0.946	-0.08	8.355E-01	Sal-like 3 (Drosophila)
RASSF8	0.994	-0.008	8.355E-01	Ras association (RalGDS/AF-6) domain family 8
STAM2	1.048	0.068	8.355E-01	Signal transducing adaptor molecule (SH3 domain and ITAM motif) 2
D10BWG1379E	1.038	0.053	8.355E-01	DNA segment, Chr 10, Brigham & Women's Genetics 1379 expressed
OLFR1026	0.994	-0.009	8.355E-01	Olfactory receptor 1026
IGFBP7	0.988	-0.018	8.355E-01	Insulin-like growth factor binding protein 7
OLFR780	1.005	0.007	8.355E-01	Olfactory receptor 780
CHST12	0.974	-0.038	8.357E-01	Carbohydrate sulfotransferase 12
BIRC6	1.042	0.06	8.357E-01	Baculoviral IAP repeat-containing 6
OLFR654	1.008	0.011	8.357E-01	Olfactory receptor 654
OXCT2A	1.005	0.007	8.357E-01	3-oxoacid CoA transferase 2A
ZFP354C	0.992	-0.012	8.357E-01	Zinc finger protein 354C
SUSD4	0.984	-0.023	8.357E-01	Sushi domain containing 4
SNAP91	0.991	-0.013	8.357E-01	
ETNK2	1.008	0.011	8.358E-01	Transcribed locus
BC043098	1.058	0.081	8.359E-01	
HOXC8	1.015	0.021	8.360E-01	
MEF2D	1.067	0.094	8.360E-01	
ACTR3B	1.013	0.019	8.360E-01	ARP3 actin-related protein 3 homolog B (yeast)
GM9	0.993	-0.01	8.360E-01	Gene model 9, (NCBI)
IQSEC3	0.988	-0.018	8.360E-01	
LOC100046049	0.993	-0.01	8.360E-01	
LOC100047653	1.018	0.026	8.360E-01	
NDUFC1	0.958	-0.062	8.360E-01	Transcribed locus, moderately similar to XP_001087956.1 similar to NADH dehydrogenase (ubiquinone)
IL10	0.983	-0.024	8.360E-01	Interleukin 10
PTPRT	1.007	0.011	8.360E-01	Protein tyrosine phosphatase, receptor type, T
CLEC4A2	0.993	-0.01	8.362E-01	C-type lectin domain family 4, member a2
ZGPAT	1.024	0.034	8.362E-01	Zinc finger, CCCH-type with G patch domain
1300003B13RIK	0.987	-0.019	8.362E-01	
AMBRA1	0.978	-0.033	8.362E-01	RIKEN cDNA D030051N19 gene
4931406H21Rik	0.99	-0.015	8.362E-01	
EPRS	1.03	0.042	8.362E-01	Transcribed locus, strongly similar to XP_001172414.1 glutamyl-prolyl tRNA synthetase isoform 6 [Pa
DNTT	0.993	-0.01	8.362E-01	Deoxynucleotidyltransferase, terminal
PSMB10	0.958	-0.061	8.363E-01	
CCR10	0.978	-0.032	8.363E-01	Chemokine (C-C motif) receptor 10
ITGB1	1.025	0.035	8.363E-01	Integrin beta 1 (fibronectin receptor beta)
4930415G15RIK	1.018	0.025	8.363E-01	
FBP2	0.983	-0.025	8.363E-01	Fructose bisphosphatase 2
RAB13	0.982	-0.026	8.363E-01	RAB13, member RAS oncogene family
1110002H13RIK	1.009	0.013	8.364E-01	
OLFR389	0.992	-0.011	8.364E-01	Olfactory receptor 389
HOXA10	0.992	-0.012	8.364E-01	Transcribed locus
TMEM10	0.982	-0.026	8.366E-01	
NKD2	1.007	0.01	8.367E-01	Transcribed locus
LOC100045005	0.937	-0.094	8.368E-01	
5830435K17RIK	1.016	0.023	8.369E-01	
PPP2R5C	1.032	0.046	8.369E-01	Protein phosphatase 2, regulatory subunit B (B56), gamma isoform
QSOX1	1.01	0.015	8.370E-01	Quiescin Q6 sulfhydryl oxidase 1
CNGA3	1.019	0.027	8.370E-01	Cyclic nucleotide gated channel alpha 3
CAR11	0.981	-0.028	8.370E-01	Carbonic anhydrase 11
E130303B06RIK	1.014	0.02	8.370E-01	
DHPS	1.026	0.037	8.370E-01	Deoxyhypusine synthase
ASAH3L	0.984	-0.023	8.370E-01	
B230118G17RIK	1.031	0.043	8.370E-01	
GABRA1	0.977	-0.033	8.370E-01	Transcribed locus, moderately similar to XP_001101148.1 gamma-aminobutyric acid A receptor, alpha 2
POU4F1	0.993	-0.011	8.370E-01	POU domain, class 4, transcription factor 1
OLFR881	1.008	0.011	8.370E-01	Olfactory receptor 881
RNASE11	1.008	0.011	8.370E-01	Ribonuclease, RNase A family, 11 (non-active)
SFRP2	1.01	0.014	8.371E-01	Secreted frizzled-related protein 2
PSMC4	1.073	0.101	8.371E-01	Proteasome (prosome, macropain) 26S subunit, ATPase, 4
UTS2D	1.009	0.014	8.371E-01	
AY074887	0.992	-0.012	8.373E-01	CDNA sequence AY074887
PLEKHG5	1.023	0.033	8.373E-01	Pleckstrin homology domain containing, family G (with RhoGef domain) member 5
SNX18	1.017	0.025	8.373E-01	Sorting nexin associated golgi protein 1
GUCY1B3	1.019	0.027	8.374E-01	Guanylate cyclase 1, soluble, beta 3
FKBP2	0.962	-0.056	8.374E-01	
1200011I18RIK	1.02	0.028	8.375E-01	
B3GALT5	1.056	0.079	8.375E-01	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 5
APH1A	1.018	0.026	8.377E-01	Anterior pharynx defective 1a homolog (C. elegans)
GLT6D1	1.008	0.011	8.377E-01	Glycosyltransferase 6 domain containing 1
CARHSP1	0.945	-0.081	8.380E-01	Calcium regulated heat stable protein 1
OLFR531	0.991	-0.013	8.380E-01	Olfactory receptor 531
BPIL2	0.994	-0.009	8.380E-01	
CDCA5	1.035	0.049	8.380E-01	Cell division cycle associated 5
MNX1	0.992	-0.012	8.380E-01	Motor neuron and pancreas homeobox 1
ACOT12	0.98	-0.029	8.380E-01	Acyl-CoA thioesterase 12
LAX1	0.991	-0.013	8.380E-01	Lymphocyte transmembrane adaptor 1
ZFP106	1.016	0.023	8.380E-01	Zinc finger protein 106
GREM2	0.965	-0.051	8.380E-01	Gremlin 2 homolog, cysteine knot superfamily (Xenopus laevis)
BC057022	0.963	-0.054	8.380E-01	
D5ERTD579E	1.045	0.064	8.380E-01	DNA segment, Chr 5, ERATO Doi 579, expressed
C030046I01RIK	0.992	-0.011	8.380E-01	
UBE3A	1.064	0.089	8.381E-01	Transcribed locus
2810416G20RIK	1.011	0.015	8.381E-01	
SP7	0.989	-0.016	8.381E-01	Trans-acting transcription factor 7
OLFR1471	0.987	-0.018	8.381E-01	Olfactory receptor 1471
PYROXD1	0.966	-0.05	8.381E-01	
APON	1.006	0.009	8.381E-01	Apolipoprotein N
OLFR1307	0.991	-0.012	8.381E-01	Olfactory receptor 1307
WBP7	0.975	-0.037	8.383E-01	
UCP3	0.993	-0.011	8.383E-01	Uncoupling protein 3 (mitochondrial, proton carrier)
WINS2	0.974	-0.037	8.383E-01	
TAS1R1	1.01	0.015	8.384E-01	Taste receptor, type 1, member 1
1810031K17RIK	0.988	-0.018	8.384E-01	
LOC381066	0.981	-0.027	8.384E-01	
ITM2A	0.994	-0.009	8.385E-01	Integral membrane protein 2A
ALOX12B	0.99	-0.014	8.385E-01	Arachidonate 12-lipoxygenase, 12R type
EIF2S1	1.013	0.019	8.385E-01	Eukaryotic translation initiation factor 2, subunit 1 alpha
LOC100048313	0.982	-0.026	8.387E-01	
AOX3	1.013	0.018	8.387E-01	Aldehyde oxidase 3
A930005I04RIK	0.989	-0.015	8.388E-01	
A430083B19RIK	1.007	0.01	8.389E-01	
USP3	1.031	0.045	8.389E-01	
ATAD1	0.961	-0.057	8.389E-01	Transcribed locus
BC049806	0.947	-0.078	8.389E-01	
OLFR1030	0.971	-0.042	8.390E-01	Olfactory receptor 1030
SCNN1A	1.007	0.01	8.390E-01	Sodium channel, nonvoltage-gated, type I, alpha
TBX22	0.99	-0.014	8.390E-01	T-box 22
RYR3	0.984	-0.024	8.390E-01	Ryanodine receptor 3
CXCL15	0.991	-0.013	8.390E-01	Chemokine (C-X-C motif) ligand 15
DBC1	0.989	-0.016	8.390E-01	
KCTD14	1.049	0.069	8.390E-01	
TRHR	0.992	-0.011	8.390E-01	Thyrotropin releasing hormone receptor
4930404N11RIK	0.983	-0.024	8.390E-01	
PXMP2	1.016	0.023	8.390E-01	Peroxisomal membrane protein 2
FGFRL1	0.987	-0.019	8.391E-01	Fibroblast growth factor receptor-like 1
PKNOX2	1.027	0.039	8.392E-01	Pbx/knotted 1 homeobox 2
BB128963	1.044	0.062	8.392E-01	
TACC2	1.035	0.049	8.392E-01	Transforming, acidic coiled-coil containing protein 2
FUCA1	0.992	-0.011	8.392E-01	Fucosidase, alpha-L- 1, tissue
GM166	1.016	0.022	8.392E-01	
STX1B1	0.991	-0.013	8.392E-01	
CCDC28B	0.977	-0.034	8.392E-01	
PKMYT1	1.008	0.011	8.392E-01	Protein kinase, membrane associated tyrosine/threonine 1
XRCC2	1.03	0.043	8.392E-01	X-ray repair complementing defective repair in Chinese hamster cells 2
MCM5	1.029	0.042	8.392E-01	Minichromosome maintenance deficient 5, cell division cycle 46 (S. cerevisiae)
F730014I05RIK	1.029	0.042	8.392E-01	
AI480653	0.99	-0.015	8.392E-01	
OLFR700	1.007	0.011	8.392E-01	Olfactory receptor 700
EG624367	0.99	-0.014	8.393E-01	
ZFAND2A	0.967	-0.048	8.393E-01	Zinc finger, AN1-type domain 2A
1700011K15RIK	1.007	0.01	8.393E-01	
TOPORS	1.015	0.022	8.393E-01	Topoisomerase I binding, arginine/serine-rich
BC005682	0.967	-0.049	8.393E-01	
CNGA4	0.97	-0.044	8.394E-01	Cyclic nucleotide gated channel alpha 4
ANKRD50	1.015	0.021	8.395E-01	
CLEC2I	1.008	0.011	8.395E-01	C-type lectin domain family 2, member i
NDUFS1	0.976	-0.035	8.395E-01	NADH dehydrogenase (ubiquinone) Fe-S protein 1
WDR20B	1.009	0.013	8.395E-01	
ABCC5	0.971	-0.043	8.395E-01	ATP-binding cassette, sub-family C (CFTR/MRP), member 5
SMG7	1.017	0.025	8.395E-01	Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans)
H2-KE6	0.955	-0.066	8.396E-01	
TSC2	1.055	0.077	8.396E-01	
NXF3	0.983	-0.025	8.396E-01	Nuclear RNA export factor 3
D030051N19RIK	0.975	-0.036	8.397E-01	
LOC100045019	0.981	-0.028	8.398E-01	
SSTR2	0.99	-0.015	8.399E-01	Somatostatin receptor 2
GPR19	1.012	0.017	8.399E-01	
OLFR914	0.988	-0.017	8.399E-01	Olfactory receptor 914
IL31RA	1.006	0.009	8.399E-01	Transcribed locus
DAG1	1.059	0.083	8.399E-01	
SPPL3	0.983	-0.025	8.399E-01	Signal peptide peptidase 3
PTER	1.008	0.012	8.399E-01	Phosphotriesterase related
TIPRL	0.991	-0.014	8.399E-01	TIP41, TOR signalling pathway regulator-like (S. cerevisiae)
ZHX2	1.034	0.048	8.399E-01	Zinc fingers and homeoboxes protein 2
KCTD12	1.022	0.031	8.399E-01	Potassium channel tetramerisation domain containing 12
MBNL1	1.032	0.045	8.399E-01	Muscleblind-like 1 (Drosophila)
LGI1	1.013	0.019	8.399E-01	Leucine-rich repeat LGI family, member 1
USP48	0.991	-0.013	8.399E-01	Ubiquitin specific peptidase 48
SCT	1.015	0.021	8.400E-01	
TCHP	1.039	0.055	8.403E-01	Trichoplein, keratin filament binding
ME2	1.051	0.071	8.403E-01	Transcribed locus
KLHL7	0.96	-0.058	8.403E-01	Transcribed locus, strongly similar to XP_001101595.1 similar to SBBI26 protein isoform 1 isoform 3
ZFP74	1.031	0.044	8.403E-01	Zinc finger protein 74
SYK	0.978	-0.032	8.404E-01	Spleen tyrosine kinase
CPEB3	0.987	-0.019	8.404E-01	Cytoplasmic polyadenylation element binding protein 3
BC016579	0.994	-0.009	8.404E-01	CDNA sequence, BC016579
TTLL4	0.989	-0.016	8.406E-01	
CYP4V3	0.971	-0.043	8.407E-01	Cytochrome P450, family 4, subfamily v, polypeptide 3
DST	1.043	0.061	8.407E-01	Dystonin
MUP4	0.991	-0.014	8.410E-01	
CASP8AP2	1.027	0.038	8.410E-01	Caspase 8 associated protein 2
PLEKHG4	1.025	0.035	8.410E-01	
TOM1L2	0.982	-0.026	8.411E-01	Target of myb1-like 2 (chicken)
GP2	0.988	-0.017	8.411E-01	Glycoprotein 2 (zymogen granule membrane)
B4GALNT2	1.007	0.01	8.411E-01	Beta-1,4-N-acetyl-galactosaminyl transferase 2
OLFR1317	1.021	0.03	8.411E-01	Olfactory receptor 1317
LARP2	1.008	0.011	8.411E-01	
ALG1	0.972	-0.041	8.411E-01	Asparagine-linked glycosylation 1 homolog (yeast, beta-1,4-mannosyltransferase)
MCM3AP	0.972	-0.041	8.411E-01	Minichromosome maintenance deficient 3 (S. cerevisiae) associated protein
LOC100040919	1.008	0.012	8.413E-01	
TRPD52L3	1.006	0.009	8.413E-01	Tumor protein D52-like 3
AARS2	0.979	-0.031	8.413E-01	Alanyl-tRNA synthetase 2, mitochondrial (putative)
GA17	0.977	-0.034	8.413E-01	
ROR1	0.987	-0.019	8.413E-01	Receptor tyrosine kinase-like orphan receptor 1
CSF2	1.01	0.014	8.413E-01	Colony stimulating factor 2 (granulocyte-macrophage)
SPRR2H	0.991	-0.013	8.416E-01	Small proline-rich protein 2H
OLFR877	1.01	0.015	8.416E-01	Olfactory receptor 877
1700055N04RIK	0.993	-0.01	8.416E-01	
OLFR491	1.009	0.012	8.416E-01	Olfactory receptor 491
OLFR849	0.994	-0.009	8.416E-01	Olfactory receptor 849
TRPV1	0.966	-0.049	8.416E-01	Transient receptor potential cation channel, subfamily V, member 1
BC065085	0.982	-0.026	8.416E-01	
AI314976	0.974	-0.038	8.416E-01	
VSNL1	1.022	0.031	8.416E-01	Visinin-like 1
CSN1S2B	1.017	0.024	8.416E-01	
GLTPD2	1.025	0.036	8.416E-01	RIKEN cDNA C730027E14 gene
NBEAL1	0.993	-0.011	8.416E-01	Neurobeachin like 1
LOC100044180	1.018	0.026	8.416E-01	
MOBK1B	1.064	0.089	8.416E-01	
1700030K09RIK	0.969	-0.045	8.417E-01	RIKEN cDNA 1700030K09 gene
BDKRB1	0.991	-0.013	8.418E-01	Bradykinin receptor, beta 1
OLFR1208	0.976	-0.035	8.418E-01	Olfactory receptor 1208
GATAD2B	0.978	-0.032	8.421E-01	
ISY1	1.041	0.059	8.423E-01	ISY1 splicing factor homolog (S. cerevisiae)
ADCY4	0.987	-0.019	8.423E-01	
LOC100041004	1.006	0.008	8.423E-01	
KRT14	0.991	-0.012	8.423E-01	Keratin 14
ADPRHL2	1.013	0.019	8.425E-01	
CCR1	0.989	-0.015	8.425E-01	Chemokine (C-C motif) receptor 1
PPP3CB	1.024	0.034	8.425E-01	
ZFP689	0.955	-0.066	8.425E-01	
ZFP143	0.967	-0.048	8.425E-01	Zinc finger protein 143
HOXB6	1.007	0.01	8.425E-01	
OLFR282	0.993	-0.01	8.425E-01	Olfactory receptor 282
ANKRD46	0.962	-0.056	8.425E-01	Ankyrin repeat domain 46
HOMER1	0.969	-0.046	8.425E-01	Homer homolog 1 (Drosophila)
C1D	0.988	-0.017	8.425E-01	Nuclear DNA binding protein
EDIL3	1.009	0.013	8.425E-01	EGF-like repeats and discoidin I-like domains 3
POU4F2	0.991	-0.013	8.425E-01	POU domain, class 4, transcription factor 2
PRIMA1	1.009	0.012	8.426E-01	Proline rich membrane anchor 1
PRL7A2	0.993	-0.011	8.426E-01	Prolactin family 7, subfamily a, member 2
MMP16	1.009	0.013	8.426E-01	Matrix metallopeptidase 16
NUMBL	0.979	-0.031	8.426E-01	
EG232599	1.007	0.011	8.426E-01	
LINGO4	0.992	-0.012	8.426E-01	Leucine rich repeat and Ig domain containing 4
SGTB	1.021	0.029	8.426E-01	Transcribed locus
KCTD18	0.978	-0.033	8.426E-01	Transcribed locus
ZRANB3	0.95	-0.073	8.428E-01	
NOLA1	1.052	0.074	8.431E-01	
NR5A2	1.011	0.016	8.433E-01	Nuclear receptor subfamily 5, group A, member 2
MRPS21	0.956	-0.065	8.433E-01	Mitochondrial ribosomal protein S21
KIRREL	0.988	-0.018	8.433E-01	Kin of IRRE like (Drosophila)
MRAS	0.978	-0.032	8.433E-01	Muscle and microspikes RAS
POLRMT	0.951	-0.073	8.433E-01	
MAK	1.009	0.012	8.433E-01	
CTLA2A	1.007	0.01	8.434E-01	Cytotoxic T lymphocyte-associated protein 2 alpha
VIL1	1.007	0.009	8.434E-01	
1700027N10RIK	1.014	0.02	8.437E-01	
SEPT4	0.99	-0.014	8.438E-01	
OSBPL5	1.005	0.008	8.438E-01	Oxysterol binding protein-like 5
TMEM140	0.968	-0.047	8.438E-01	
FBXL18	0.985	-0.022	8.439E-01	RIKEN cDNA B130019G13 gene
KCNMB2	0.983	-0.025	8.439E-01	Potassium large conductance calcium-activated channel, subfamily M, beta member 2
AP1M1	0.938	-0.093	8.440E-01	
GSPT2	0.995	-0.007	8.441E-01	G1 to S phase transition 2
GINS3	0.972	-0.041	8.445E-01	GINS complex subunit 3 (Psf3 homolog)
CCR4	0.991	-0.012	8.447E-01	
2310010B21RIK	0.964	-0.052	8.447E-01	
HYAL3	1.008	0.011	8.447E-01	Hyaluronoglucosaminidase 3
LOC435337	1.017	0.025	8.447E-01	
OLFR1212	1.014	0.019	8.448E-01	Olfactory receptor 1212
SNRP70	1.1	0.137	8.448E-01	
DSG1C	0.968	-0.047	8.448E-01	Desmoglein 1 gamma
FOXL2	1.007	0.01	8.448E-01	Forkhead box L2
LOC100048436	0.991	-0.013	8.449E-01	
KCNE3	0.993	-0.01	8.449E-01	
KCNA2	1.01	0.014	8.449E-01	Transcribed locus, weakly similar to XP_001101275.1 similar to potassium voltage-gated channel, sha
MUP3	1.007	0.01	8.449E-01	
RAB10	1.053	0.075	8.449E-01	Transcribed locus
ADAM10	1.011	0.016	8.449E-01	A disintegrin and metallopeptidase domain 10
NDUFS3	0.954	-0.067	8.449E-01	
SETX	0.936	-0.095	8.449E-01	Transcribed locus, moderately similar to XP_342401.3 similar to senataxin [Rattus norvegicus]
MCPH1	1.028	0.04	8.449E-01	Microcephaly, primary autosomal recessive 1
LOC100045284	1.017	0.025	8.449E-01	
ATPBD4	0.985	-0.021	8.449E-01	
ARL2	1.02	0.028	8.449E-01	Transcribed locus
GPR1	0.989	-0.016	8.449E-01	G protein-coupled receptor 1
TRIM66	0.994	-0.009	8.449E-01	Tripartite motif-containing 66
D830046C22Rik	0.947	-0.078	8.450E-01	
TCP11	1.009	0.013	8.450E-01	T-complex protein 11
NPHS2	1.02	0.029	8.454E-01	Nephrosis 2 homolog, podocin (human)
ERF	0.977	-0.033	8.454E-01	Ets2 repressor factor
NSG1	1.02	0.029	8.454E-01	Neuron specific gene family member 1
PROK2	1.012	0.017	8.455E-01	Transcribed locus
PITPNM1	0.967	-0.048	8.455E-01	
SFRP5	1.046	0.065	8.455E-01	
IFNA14	0.988	-0.017	8.455E-01	Predicted gene, OTTMUSG00000007655
CACNA1B	1.006	0.009	8.456E-01	Transcribed locus
MRPL2	0.962	-0.056	8.456E-01	
KCNH3	0.989	-0.015	8.456E-01	Potassium voltage-gated channel, subfamily H (eag-related), member 3
NR0B1	1.007	0.009	8.456E-01	Nuclear receptor subfamily 0, group B, member 1
DLK2	0.988	-0.017	8.456E-01	Delta-like 2 homolog (Drosophila)
PDE4A	0.99	-0.015	8.459E-01	Phosphodiesterase 4A, cAMP specific
MAF	0.989	-0.016	8.459E-01	Avian musculoaponeurotic fibrosarcoma (v-maf) AS42 oncogene homolog
GDPD3	1.036	0.051	8.459E-01	
MON1B	0.972	-0.04	8.459E-01	Transcribed locus
BZW1	1.021	0.03	8.459E-01	Basic leucine zipper and W2 domains 1
TAAR9	0.989	-0.015	8.459E-01	Trace amine-associated receptor 9
NSD1	0.962	-0.056	8.459E-01	Nuclear receptor-binding SET-domain protein 1
UEVLD	1.022	0.032	8.459E-01	UEV and lactate/malate dehyrogenase domains
